2008,98.0032669,99.44033093,97.47192479,69.62268139,93.01828589,99.69304221,96.22943209,81.5361922,98.62386151,77.35798522,98.38866864,86.21616916,20.14478196,81.05919126,95.51131593,83.5676636,56.51226773,73.01969882,NULL,NULL,NULL,11.74597767,NULL,NULL,85.21776649,NULL,NULL,71.93309059,99.6414571,83.65830449,19.03875625,36.80268608,99.8810546,67.49840034,15.65875523,67.08632138,89.38932384,NULL,NULL,NULL,NULL,96.41144911,NULL,NULL,88.71304514,29.25110684,80.06894984,29.96951033,NULL,21.30680318,98.02142764,NULL,NULL,NULL,91,NULL,NULL,92.3,NULL,NULL,NULL,NULL,97.1,5.07399988174438,6.57200002670288,3.77900004386902,3.50799989700317,5.32600021362305,6.09299993515015,2.04999995231628,2.19300007820129,19.7509994506836,3.98000001907349,5.65199995040894,4.02899980545044,2.80399990081787,5.68100023269653,5.41400003433228,1.79499995708466,2.27900004386902,25.8190002441406,4.59000015258789,6.1399998664856,3.86999988555908,3.12899994850159,5.41400003433228,5.78000020980835,1.92700004577637,2.23300004005432,22.4099998474121,NULL,98.41990954,40.96669575,NULL,NULL,95.2656829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,97.93435423,99.42378064,97.72787166,71.10174556,93.07341273,99.69304221,96.38863529,81.89315364,98.65531179,78.38069045,98.44974385,87.22624414,22.24666479,81.7051715,95.51131593,84.5357961,57.22356056,73.87884735,NULL,NULL,NULL,11.81284357,NULL,NULL,85.28327907,1.150671121,NULL,73.82713823,99.5868457,84.43419231,20.44521807,39.60301534,99.88081511,69.42821322,15.87533316,68.0912245,89.29991416,NULL,NULL,NULL,NULL,96.41144911,NULL,NULL,88.07734078,32.22411192,80.46202275,32.0685671,NULL,23.3386407,98.08593485,NULL,NULL,NULL,92.2,NULL,95.8,NULL,NULL,NULL,NULL,95.3,NULL,5.21700000762939,9.53299999237061,5.36399984359741,3.46199989318848,5.47100019454956,10.2760000228882,1.88900005817413,2.22099995613098,21.9220008850098,4.09100008010864,7.00500011444092,5.35400009155273,2.92799997329712,5.77199983596802,8.05900001525879,1.5789999961853,2.28900003433228,25.5769996643066,4.71999979019165,8.34000015258789,5.3600001335144,3.17499995231628,5.54400014877319,9.25,1.74000000953674,2.25300002098084,23.5200004577637,NULL,98.47926264,41.16482643,NULL,NULL,95.27552413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2010,97.86538326,99.40723034,97.98381853,72.59010665,93.12839152,99.71441514,96.5478305,82.24645706,98.68676207,79.40159883,98.51081905,88.23631912,24.40156747,82.35072067,95.88944969,85.50480191,57.92398978,74.73799588,NULL,NULL,NULL,11.88051898,66.89906807,NULL,85.3509602,1.154949693,NULL,75.68896974,99.53213067,85.20102819,21.8723446,42.41651879,99.86076619,71.34909419,16.08907782,69.08668367,89.21050447,NULL,NULL,NULL,NULL,96.50727218,NULL,NULL,87.44121307,35.32940402,80.85439848,34.20129298,NULL,25.37938816,98.13517396,NULL,NULL,NULL,94.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.00500011444092,8.79399967193604,5.36999988555908,3.41000008583069,5.48400020599365,10.5080003738403,1.14300000667572,2.24600005149841,22.8740005493164,3.92600011825562,7.24300003051758,5.17999982833862,3.04800009727478,5.74599981307983,8.60999965667725,1.07400000095367,2.29699993133545,27.0200004577637,4.53000020980835,8.0600004196167,5.30000019073486,3.21700000762939,5.5460000038147,9.63000011444092,1.11000001430511,2.26999998092651,24.6800003051758,NULL,98.53806358,41.36089371,NULL,NULL,95.46778236,NULL,NULL,NULL,NULL,0.786082327365875,0.604089438915253,NULL,NULL,0.704651892185211,0.680296421051025,NULL,0.4383764564991,NULL,0.762514710426331,0.574441850185394,NULL,NULL,0.678875505924225,0.634341835975647,NULL,0.417664229869842
2011,97.796354,99.39068004,98.23976541,74.08776465,93.18322225,99.73578807,96.70701772,82.59610247,98.71821234,80.42071035,98.57189426,89.2463941,26.60949001,82.99583876,96.26758346,86.47468102,58.61355541,75.59714441,NULL,NULL,89.66001526,11.94873345,66.97611902,NULL,85.41947295,1.159367709,NULL,77.50550515,99.47721571,85.95971004,23.31929245,45.24319673,99.84103269,73.25730636,16.30006099,70.07234949,90.00160011,NULL,NULL,NULL,NULL,96.60312747,NULL,NULL,86.80466201,38.5387437,81.24600912,36.3676703,NULL,27.42892062,98.18494766,NULL,NULL,NULL,93.7,NULL,NULL,90.6,NULL,NULL,93.7,95.4,NULL,5.02799987792969,7.95900011062622,5.19199991226196,3.35400009155273,5.3730001449585,9.37100028991699,1.09099996089935,2.26500010490417,22.5979995727539,3.94400000572205,7.00899982452393,5.13199996948242,3.16700005531311,5.61100006103516,8.46100044250488,0.901000022888184,2.16499996185303,27.2360000610352,4.55000019073486,7.51000022888184,5.17000007629395,3.25500011444092,5.42600011825562,8.94999980926514,1,2.21799993515015,24.6399993896484,NULL,98.59599042,41.55507773,NULL,NULL,95.65914859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,97.72726644,99.37412975,98.49571228,75.59471957,93.23790492,99.75716101,96.86619695,82.94208988,98.74966262,81.43802502,98.63296946,90.25646908,28.87043241,83.64052577,96.64571722,87.44543343,59.29225744,76.45629294,NULL,NULL,89.68317442,12.01748684,67.05584145,NULL,85.48891239,1.163902079,43.34615471,79.28464962,99.42171918,86.70980432,24.78588451,48.08510146,99.82162867,75.15281942,16.50766421,71.04814234,90.79092904,NULL,NULL,NULL,NULL,96.69901497,NULL,NULL,86.1676876,41.85739972,81.636549,38.56730401,NULL,29.48719818,98.2352578,NULL,NULL,NULL,95,NULL,97.6,NULL,NULL,NULL,NULL,NULL,NULL,5.05100011825562,7.71600008010864,4.89400005340576,3.3050000667572,5.37099981307983,8.22700023651123,1.12100005149841,2.28699994087219,22.8780002593994,3.96199989318848,6.81699991226196,4.88399982452393,3.29200005531311,5.57100009918213,7.88700008392334,0.930999994277954,2.03699994087219,27.0939998626709,4.57000017166138,7.28999996185303,4.8899998664856,3.29800009727478,5.41400003433228,8.06999969482422,1.02999997138977,2.17000007629395,24.7299995422363,NULL,98.65168006,41.74726437,NULL,NULL,95.84939996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2013,97.65812058,99.35757945,98.75165915,77.11097141,93.29243954,99.77853394,97.0253682,83.28441926,98.7811129,82.45354284,98.69404467,91.26654406,31.18439467,84.28478171,97.02385099,88.41705915,59.96009588,77.31544147,NULL,NULL,89.70633655,12.08678029,67.1380113,NULL,85.55886687,1.168575924,43.47679019,81.03184692,99.36619078,87.45178303,26.27194172,50.94117568,99.80256859,77.03452679,16.71216861,72.01358167,91.57849125,NULL,NULL,NULL,NULL,96.79493469,NULL,NULL,85.53028985,45.29026847,82.02636889,40.80011597,NULL,31.55352208,98.28612717,NULL,NULL,NULL,95.6,NULL,NULL,NULL,NULL,NULL,NULL,95.9,NULL,5.07399988174438,7.49700021743774,4.88399982452393,3.25600004196167,5.3899998664856,7.62799978256226,1.48399996757507,2.30699992179871,22.9740009307861,3.98000001907349,6.59700012207031,4.9539999961853,3.42000007629395,5.5479998588562,7.06899976730347,1.14300000667572,1.90699994564056,26.5480003356934,4.59000015258789,7.07000017166138,4.90999984741211,3.34200000762939,5.42399978637695,7.36999988555908,1.32000005245209,2.11899995803833,24.5599994659424,NULL,98.70725106,41.93753836,NULL,NULL,96.03857024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2014,97.58891642,99.34102915,99.00760603,78.63652016,93.3468261,99.79990687,97.52238755,83.62309064,98.81256318,83.46726381,98.75511987,92.27661905,33.55137679,84.92860657,97.40198475,89.8967739,60.61707072,78.17459,NULL,NULL,89.72949429,12.15661122,67.22285792,NULL,85.62975087,1.173366035,43.60692689,82.74794313,99.31064352,88.18573213,27.77727396,53.81088813,99.78386084,78.90307591,16.9129365,72.96880358,92.36428675,NULL,NULL,NULL,NULL,96.89088663,NULL,NULL,84.89246874,48.83494578,82.41547978,43.06591674,NULL,33.62723216,98.33755989,NULL,NULL,NULL,96.2,NULL,97.2,NULL,NULL,NULL,95.8,NULL,NULL,5.09700012207031,7.37799978256226,4.78800010681152,3.2039999961853,5.41200017929077,6.26200008392334,1.39900004863739,2.34100008010864,23.1700000762939,3.99799990653992,6.38899993896484,4.84800004959106,3.54500007629395,5.52600002288818,6.06199979782104,1.10899996757507,1.7849999666214,27.0429992675781,4.6100001335144,6.90999984741211,4.80999994277954,3.38299989700317,5.43599987030029,6.17000007629395,1.25999999046326,2.07999992370605,24.8899993896484,NULL,98.76270793,42.12589627,NULL,NULL,96.22654489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,97.51965397,99.32447885,99.2635529,80.17136583,93.40106461,99.82127981,98.21274352,83.95810401,98.84401345,84.47918792,98.81619508,93.28669403,35.97137876,85.57200035,97.78011851,90.83306799,61.26318196,79.03373853,NULL,NULL,89.75249473,12.22698339,67.31037222,NULL,85.70146368,1.178284036,43.73631354,84.43258668,99.25507123,88.91148404,29.30170153,56.69339984,99.7655241,80.75801041,17.11000494,73.9135389,93.14831553,NULL,NULL,NULL,NULL,96.98687079,NULL,NULL,84.25422429,52.48634689,82.80387768,45.36435171,NULL,35.70761814,98.32452877,NULL,NULL,NULL,96.5,NULL,98.5,87.2,NULL,NULL,NULL,NULL,NULL,5.11999988555908,7.46199989318848,4.22800016403198,3.15700006484985,5.42000007629395,5.36700010299683,1.97899997234344,2.34100008010864,23.2240009307861,4.01599979400635,6.29199981689453,4.44700002670288,3.67899990081787,5.49100017547607,5.17799997329712,1.70899999141693,1.78600001335144,27.5480003356934,4.63000011444092,6.90999984741211,4.30999994277954,3.4300000667572,5.43499994277954,5.28000020980835,1.85000002384186,2.07999992370605,25.1499996185303,NULL,98.81806216,42.31228861,NULL,NULL,96.41326821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016,97.45033321,99.30792856,99.51949977,81.71550841,93.45515505,99.84265274,98.53001697,84.28945936,98.87546373,85.48931518,98.87727028,94.29676901,38.44440059,86.21496306,98.15825228,91.76936208,61.89842961,79.89288706,NULL,NULL,89.77550185,NULL,67.40056273,NULL,85.77390308,1.183329933,43.86494561,86.08596623,99.19947682,89.62944687,30.84502424,59.58787271,99.74755356,82.59892171,17.30317359,74.84761764,93.93057761,NULL,NULL,NULL,NULL,97.08288716,NULL,NULL,83.61555649,56.24054077,83.1915656,47.69541008,NULL,37.79397393,98.31176198,NULL,NULL,NULL,96.6,NULL,NULL,NULL,79.3,NULL,NULL,97.9,93.7,5.01100015640259,7.68100023269653,3.82999992370605,3.17000007629395,5.41699981689453,4.93900012969971,1.9889999628067,3.74499988555908,24.5580005645752,3.9300000667572,6.24100017547607,3.91000008583069,3.70099997520447,5.44700002670288,4.78900003433228,1.69900000095367,2.33200001716614,29.0130004882813,4.53000020980835,7,3.85999989509583,3.44700002670288,5.4229998588562,4.86999988555908,1.85000002384186,3.07999992370605,26.5400009155273,NULL,98.87330686,42.49678317,NULL,NULL,96.59863984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,97.38095417,99.29137826,99.77544665,83.26894792,93.50909745,99.86402567,98.69327273,84.61715671,98.90691401,86.49764558,98.93834549,95.30684399,40.97044228,86.85749469,98.53638604,92.70565617,62.52281366,80.75203559,NULL,NULL,89.79834169,NULL,67.49364379,NULL,85.846544,1.188480463,43.99257483,87.70748822,99.14388406,90.33947554,32.40667838,62.49361923,99.72996764,84.32223318,17.49178368,75.77086841,94.71107296,NULL,NULL,NULL,NULL,97.17893575,NULL,NULL,82.97646534,60.09072637,83.5785755,50.0587208,NULL,39.88551213,98.29928582,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.91300010681152,6.7810001373291,3.31200003623962,3.16899991035461,5.35900020599365,4.40199995040894,2.02699995040894,3.68600010871887,25.2199993133545,3.8529999256134,5.85099983215332,3.60199999809265,3.70900011062622,5.35699987411499,4.31199979782104,1.69799995422363,2.33500003814697,29.2830009460449,4.44000005722046,6.34000015258789,3.42000007629395,3.45099997520447,5.35799980163574,4.3600001335144,1.87000000476837,3.04900002479553,27.0400009155273,NULL,98.92850562,42.67933349,NULL,NULL,96.78265168,NULL,NULL,NULL,0.674,0.808,0.62,NULL,0.451,0.757,NULL,0.325,0.408,0.657,0.79,0.595,NULL,0.429,0.726,NULL,0.314,0.362
2018,97.31151682,99.27482796,100,84.83168434,93.56289179,99.8853986,98.85652849,84.94119604,98.93836429,87.50417914,98.99942069,96.31691897,43.54950383,87.49959525,98.91451981,93.64195026,63.13633412,81.61118412,NULL,NULL,89.82111114,NULL,67.58940082,NULL,85.91949663,NULL,44.11920031,89.29564155,99.08828896,91.04184497,33.98682894,65.40956223,99.71277377,86.02534939,17.6760717,76.68318836,95.23318067,NULL,NULL,NULL,NULL,97.27501656,NULL,NULL,82.33695084,64.02449293,83.97367373,52.45421467,NULL,41.89591302,98.28709462,NULL,NULL,NULL,99.6,NULL,NULL,94,NULL,NULL,NULL,NULL,NULL,4.73699998855591,6.13899993896484,3.18899989128113,3.16899991035461,5.33799982070923,3.95099997520447,1.27799999713898,3.64199995994568,25.1480007171631,3.71499991416931,5.48899984359741,3.42899990081787,3.71799993515015,5.2979998588562,3.84100008010864,1.02900004386902,2.34500002861023,29.0709991455078,4.28000020980835,5.82999992370605,3.27999997138977,3.45600008964539,5.32999992370605,3.90000009536743,1.1599999666214,3.02999997138977,26.9099998474121,NULL,98.98362633,42.84912192,NULL,NULL,96.96518791,NULL,NULL,NULL,0.65461403131485,0.810381829738617,0.627252817153931,NULL,0.491595357656479,0.730934500694275,0.725250840187073,0.322331607341766,0.443053871393204,0.640095114707947,0.790175378322601,0.596356928348541,NULL,0.478702425956726,0.697446584701538,0.652676463127136,0.312901794910431,0.402945220470429
2019,97.21319974,99.25827766,100,86.40371767,93.61653807,99.90677154,99.01978425,85.52810963,98.96981456,88.58270632,99.0604959,97.32699395,46.18158524,88.14126473,99.29265357,94.57824435,64.10021689,82.47033265,NULL,NULL,89.84379235,NULL,67.68782584,NULL,85.99275936,NULL,44.24482361,90.85138344,99.03268117,91.73666093,35.58641252,68.33481002,99.69599445,87.70813691,18.05615325,77.58447964,95.1369634,NULL,NULL,NULL,NULL,97.37112958,NULL,NULL,81.69701299,68.03605785,84.36813002,54.88172246,NULL,43.90429017,98.27522266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.00400018692017,6.03000020980835,3.45700001716614,3.17400002479553,5.36100006103516,3.72099995613098,2.06800007820129,3.60400009155273,26.80299949646,3.92400002479553,5.25,3.51699995994568,3.73099994659424,4.93200016021729,3.61100006103516,2.00799989700317,2.35800004005432,30.5139999389648,4.51999998092651,5.65999984741211,3.48000001907349,3.46600008010864,5.26999998092651,3.67000007629395,2.03999996185303,3.01500010490417,28.4699993133545,NULL,99.03861451,42.93896105,NULL,NULL,97.14624349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020,97.11488267,99.25827766,100,87.98504792,93.6700363,99.92814447,99.18304001,85.52810963,99.00126484,89.66123351,99.0604959,98.33706893,48.8666865,88.78250313,99.67078734,95.51453844,64.10021689,83.32948118,NULL,NULL,NULL,NULL,67.78892869,NULL,86.06633197,NULL,44.36969558,92.37617808,99.03286158,92.42406261,37.20486798,71.26847596,99.67961928,89.24647713,18.16357204,78.47461071,95.04074614,NULL,NULL,NULL,NULL,97.46727482,NULL,NULL,81.0566518,69.65580705,84.36839322,57.34110284,NULL,45.90965899,98.26364733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,97.8,NULL,5.5310001373291,9.52600002288818,4.66699981689453,3.50399994850159,8.61900043487549,7.7960000038147,2.00200009346008,4.65000009536743,27.753999710083,4.33799982070923,9.38599967956543,4.09700012207031,4.08900022506714,5.50699996948242,8.34500026702881,2.81900000572205,3.21600008010864,31.0359992980957,5,9.46000003814697,4.44999980926514,3.80999994277954,7.99700021743774,8.05000019073486,2.39000010490417,3.98000001907349,29.2199993133545,NULL,99.03894727,43.02628491,NULL,NULL,97.32571774,NULL,NULL,NULL,0.659177899360657,0.81040757894516,0.626666724681854,NULL,0.500491142272949,0.720416069030762,0.727666437625885,0.323783546686172,0.445561945438385,0.646641552448273,0.785041689872742,0.599544823169708,NULL,0.48725688457489,0.684286594390869,0.654776275157928,0.314354330301285,0.406087726354599